time,q1,q2,q3,q4,q5,q6
0.176,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.178,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.18,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.182,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.184,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.186,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.188,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.19,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.192,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.194,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.196,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.198,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.2,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.202,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.20400000000000001,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.20600000000000002,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.20800000000000002,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.21,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.212,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.214,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.216,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.218,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.22,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.222,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.224,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.226,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.228,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.23,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.232,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.234,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.23600000000000002,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.23800000000000002,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.24,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.242,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.244,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.246,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.248,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.25,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.252,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.254,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.256,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.258,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.26,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.262,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.264,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.266,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.268,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.27,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.272,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.274,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.276,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.278,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.28,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.28200000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.28400000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.28600000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.28800000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.29,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.292,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.294,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.296,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.298,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.3,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.302,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.304,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.306,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.308,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.31,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.312,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.314,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.316,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.318,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.32,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.322,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.324,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.326,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.328,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.33,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.332,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.334,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.336,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.338,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.34,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.342,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.34400000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.34600000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.34800000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.35000000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.352,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.354,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.356,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.358,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.36,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.362,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.364,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.366,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.368,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.37,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.372,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.374,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.376,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.378,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.38,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.382,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.384,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.386,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.388,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.39,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.392,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.394,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.396,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.398,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.4,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.402,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.404,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.406,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.40800000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.41000000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.41200000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.41400000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.41600000000000004,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.418,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.42,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.422,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.424,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.426,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.428,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.43,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.432,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.434,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.436,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.438,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.44,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.442,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.444,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.446,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.448,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.45,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.452,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.454,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.456,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.458,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.46,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.462,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.464,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.466,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.468,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.47000000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.47200000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.47400000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.47600000000000003,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.47800000000000004,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
0.48,-1.976409491088131,1.2295329078196238,-2.037935898671675,2.1911526881005634,2.077106173588028,1.1121752908056732
